region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,existing_installs_count
33603.0,Florida,28.0018464,27.9702632,-82.4430837,-82.4884528,27.985551666840525,-82.46386858240962,1161.95,5286,99.700091276568,69.13418781061993,24637,47390,32852,50991,145279,7547672.6201965315,16895365.2079346,10753209.710156249,16870620.241809078,51056735.943603486,25
33604.0,Florida,28.0327022,27.9952773,-82.4145608,-82.486687,28.016302817200653,-82.45778615616388,1161.95,8625,99.66051347337152,61.20928252075793,45572,81096,48121,61827,194216,14089202.186822511,28292768.010357607,15683982.417431654,20071654.689294465,66761476.91981816,44
33605.0,Florida,27.9807413,27.909313,-82.4020048,-82.451149,27.964844622202648,-82.43209999858931,1161.95,5961,98.87427098874272,81.76954732510286,36607,62933,52504,69809,526808,11348671.002416978,23284620.333606,17420994.088311747,23527541.506243847,189105330.2980656,8
33606.0,Florida,27.954176,27.9076385,-82.4461206,-82.4845267,27.932505999340208,-82.46788470377322,1161.95,4160,99.1958762886598,86.46850966535024,26748,49075,42662,49786,230220,8256866.125964356,17889405.01542363,14192765.315032948,16873707.066302482,81797048.2365052,43
33607.0,Florida,27.9941846,27.9462356,-82.4652966,-82.5728917,27.96391365731431,-82.49333384183946,1161.95,6821,99.60838807478527,86.50602409638553,45399,56324,61365,74477,562758,14022174.287060536,20624253.89514768,20486215.544824246,25102862.509423774,200685253.61542976,25
33609.0,Florida,27.9533992,27.9331604,-82.4831654,-82.5437567,27.94301423601119,-82.50554508884495,1161.95,5051,99.80285855101033,83.1440329218107,29454,51454,35703,47554,251155,9047295.740216063,18636534.95015259,11800028.61444092,15926079.076580822,88876090.62720342,37
33610.0,Florida,28.0234348,27.9734144,-82.3106893,-82.4448297,27.994825626636157,-82.40321922332511,1161.95,9198,98.5576923076923,72.3682140047207,62704,99432,77584,96525,784604,19234883.963018827,35616171.53989264,25648190.53543701,32050871.07077644,276468758.7622926,19
33612.0,Florida,28.0767442,28.0255602,-82.416586,-82.4858303,28.0481432407583,-82.45372637245062,1161.95,9175,97.06466901085459,72.25547330288235,49615,87665,61987,79476,542526,15115271.376080342,31121831.83969114,20279436.732959017,26167305.815698262,188623391.454004,64
33613.0,Florida,28.11717,28.0660462,-82.4045247,-82.4864648,28.081290487454183,-82.4555411294754,1161.95,4920,99.6333492746692,78.72,44643,82515,57615,73707,222437,13704328.728149388,29079394.139093,18664888.485131864,24097698.921685778,76928725.72369386,95
33614.0,Florida,28.036574,27.9673598,-82.4845415,-82.5272776,28.009374866419066,-82.5045694550243,1161.95,10327,99.60003265039589,84.63366661203082,73757,118937,83177,103562,612169,22547401.163757328,42919586.42034905,27382475.02323614,34580588.6101502,216510184.3878609,75
33615.0,Florida,28.0395571,27.9749878,-82.5601849,-82.6118212,28.0095429087598,-82.58075079065343,1161.95,11353,96.04154124021672,88.95941075066605,107400,149666,133003,158636,236911,33092775.565899663,54667638.64066182,44483630.874249406,53497066.6630676,83364279.46138902,338
33617.0,Florida,28.0708354,28.0082263,-82.3600647,-82.4161275,28.03794943124116,-82.39493961128717,1161.95,8660,99.84065155807366,76.78666430218124,59543,115008,84615,109490,323940,18111727.799493384,40440166.534442194,27764257.732080106,35930584.917193666,111673241.05831936,146
33618.0,Florida,28.1186404,28.0346277,-82.4751488,-82.5254961,28.073799198514664,-82.49875541938982,1161.95,7493,99.83880253310305,86.41448506515971,55907,130620,92711,115648,180810,16913400.881365966,46102406.91593018,30035832.15822139,37920632.02733758,63124274.203216575,257
33619.0,Florida,27.9916212,27.8818899,-82.3273093,-82.4323619,27.93931252200831,-82.37489643942337,1161.95,10110,98.18661127975713,82.25530876250917,70649,110076,79104,105446,1406751,21901440.102825955,39900442.31853634,26315721.997705147,35552393.0751648,498604364.6803345,22
33620.0,Florida,28.0683713,28.0551636,-82.4055728,-82.4212689,28.06390647882353,-82.41315850235284,1161.95,149,99.41176470588233,88.1656804733728,518,1240,823,1081,94520,159649.75336914064,450636.0847717285,260376.1913757324,356470.2420654297,33040116.7348694,1
33624.0,Florida,28.1135193,28.0369968,-82.50287,-82.5457114,28.077110420924647,-82.5264743655869,1161.95,11700,99.86790986790989,91.02933167353923,95111,195355,147712,172673,131292,28872037.592230253,69737240.59511705,48390968.25298475,56956120.1310484,46352682.91071157,431
33625.0,Florida,28.1065924,28.0384001,-82.5395935,-82.5825021,28.06943936022007,-82.55643082246141,1161.95,7416,99.80863533070207,88.86758538046735,51535,121885,88963,109895,108098,15553926.758685293,43997317.95177001,29023299.835504107,36414983.76221307,38078619.69525144,277
33626.0,Florida,28.0876347,28.0389025,-82.5787003,-82.6494295,28.061438950322778,-82.61355703885155,1161.9614542391864,7971,98.95088771039887,92.8696260048934,45568,153286,150214,170317,103560,13734484.658453353,56699707.7735597,49068139.16889041,57354602.00411989,37015621.90912478,839
33629.0,Florida,27.9350007,27.9067424,-82.4831865,-82.5353596,27.921153441027535,-82.50888908065475,1161.95,6392,87.21456268849633,78.94281832777571,37765,74395,42441,56667,164801,11591170.892974837,26638366.45739748,13845720.308343507,18764102.36857907,57739043.79809576,91
33630.0,Florida,27.9663428,27.9618781,-82.536352,-82.5371631,27.96377975,-82.53667986666665,1161.95,6,100.0,100.0,0,0,0,0,1782,0.0,0.0,0.0,0.0,644877.3564819335,0
33634.0,Florida,28.036905,27.8628353,-82.389722,-82.5665545,28.00749940606709,-82.55247304542661,1161.95,5934,99.80082733261837,91.09610070617133,41492,62556,55193,64090,801264,12795032.694219971,22738302.44503172,18400760.218609653,21590242.839562997,285935601.3144356,87
33635.0,Florida,28.039403,28.0039957,-82.5766515,-82.6482809,28.030846878404457,-82.60702836367126,1161.95,3830,91.18593180355994,90.07525870178739,34534,62919,46315,51562,65078,10400613.89094236,23297960.286834706,15373971.937615993,17419746.29318848,23240810.538287356,208
33637.0,Florida,28.0779704,28.0147633,-82.3450831,-82.3805719,28.034166957867097,-82.36487780656662,1161.95,3222,97.87234042553192,86.47342995169082,24724,50022,39537,54458,152976,7476429.712377931,17754504.179766815,12886229.202209456,17871713.367144804,53547684.52954719,29
33647.0,Florida,28.1709666,28.0806402,-82.264971,-82.4106862,28.139765709688188,-82.34572310751238,1161.95,16068,99.97568832431776,97.68374977202262,83877,379315,308980,325159,168701,24864613.544091832,136748990.53720725,100149959.8770142,106473166.79858404,59027550.81554561,929
33701.0,Florida,27.8999706,27.7522755,-82.6221332,-82.7867971,27.77620159296973,-82.64267852631987,1200.2,2820,96.47235426569928,73.13278008298755,13595,31183,20160,32853,235114,4313297.794293217,11621986.146655278,6824372.902490238,11325779.048950186,85675387.96941517,15
33702.0,Florida,27.8793775,27.8213716,-82.5831515,-82.6805024,27.84256965931813,-82.64566797417908,1200.2,8021,89.31907926418182,86.48910933793401,52868,82950,70063,82223,254429,16802781.86466062,31028548.756744407,23816714.762744203,28626207.716894586,91687895.2959776,245
33703.0,Florida,27.8296646,27.8000788,-82.5878241,-82.65883,27.8168659039708,-82.6276742210678,1200.2,8133,99.03302129410554,84.48114677469617,53364,87891,65893,81830,181266,17022895.784173567,32761997.68458252,22590583.52989509,28252503.774218727,64787159.08281241,197
33704.0,Florida,27.8083889,27.7850531,-82.6058359,-82.6589038,27.79628386376609,-82.63776452511178,1200.2,5289,98.79686625629549,74.89379779099404,27134,53052,38339,48423,99977,8636728.020745853,19484523.64242561,13002358.00202636,16698038.858734164,36020520.10103147,52
33705.0,Florida,27.7864385,27.7004897,-82.6233363,-82.6567098,27.738002702024435,-82.6431585667017,1200.2,7530,99.10257748095584,79.28819627250711,50090,74505,53125,68061,202801,16296830.090515103,27764982.91862792,18311316.238586448,23757754.433886703,73597263.98173222,82
33706.0,Florida,27.7864945,27.6827129,-82.7257997,-82.782554,27.7411195636712,-82.75102301866278,1200.2,6171,99.60128814598988,95.01154734411085,55394,68996,60024,64044,280090,18212850.25916137,26762547.509857148,20773763.723345928,23749150.8417969,104653337.57824078,179
33707.0,Florida,27.7715766,27.7361833,-82.6985644,-82.7566672,27.7567385469167,-82.71949567004928,1200.2,7533,95.7138354869209,82.68027658873889,56613,75005,59630,66080,260014,18403651.96301885,28546151.4767883,20925579.527355984,23508574.80390624,96213921.28237917,139
33708.0,Florida,27.8365205,27.7840845,-82.7674958,-82.8371143,27.812555418069625,-82.7979318695411,1200.2,5667,99.31962025316457,90.28198183845785,37119,49281,44614,47924,247230,12018808.95046385,18732392.506603982,15704117.337585418,16978424.973779313,90808058.31177953,128
33709.0,Florida,27.828556,27.8065251,-82.6979107,-82.762269,27.816252728332763,-82.7283428440968,1200.2,7171,96.3560937324812,83.44193623458227,48275,61978,36029,53830,341009,15483643.95823978,23021133.193695053,12339705.205755588,18765255.373553418,124135273.64448252,75
33710.0,Florida,27.8080571,27.7710282,-82.6981848,-82.7574752,27.790185069864,-82.72362653056497,1200.2,11984,99.2218747727438,87.83347991791264,94485,118132,60590,89047,451846,30825868.521820027,44559786.9479799,21003087.76130978,31812795.806970328,165796262.20863712,187
33711.0,Florida,27.770758,27.6810995,-82.6753677,-82.6996186,27.74901717295448,-82.68979825974398,1200.2,5194,99.00327283546564,78.0465815176559,37150,55418,41302,58027,193194,11917399.963598656,20951101.149127185,14183163.76255496,20514541.55534672,71054995.92600712,79
33712.0,Florida,27.7708971,27.7011621,-82.6455168,-82.6793117,27.739442653228032,-82.66603891768541,1200.2,7104,98.94688644688644,82.1841739935215,62372,84085,55468,75038,265690,20058166.8834839,31700941.62561027,18996011.022875942,26492580.646978803,97417105.6822876,94
33713.0,Florida,27.8072663,27.7711619,-82.6450736,-82.6997978,27.789078103995838,-82.6781808030322,1200.2,10268,99.05146015385763,77.42421957472477,66860,89575,49341,71883,368368,21562018.560925312,33527245.012689225,16834147.047900405,25070189.00249033,135324419.37214985,83
33714.0,Florida,27.8286978,27.8066015,-82.6552751,-82.6997661,27.81747986419837,-82.67833639927997,1200.2,4799,94.55163043478261,68.96105762322173,28974,47262,32202,41257,229826,9241782.960443115,17611163.209552027,11046808.355108656,14343404.297570791,83449192.84979257,16
33715.0,Florida,27.7181275,27.5864966,-82.6755786,-82.7619982,27.68964216754061,-82.72027297482944,1200.2,1824,98.21709491347667,97.38387613454351,31428,42089,38352,40534,50335,9980209.492102051,16562796.012213144,13372086.751922611,14676729.246948233,18755894.10264891,51
33716.0,Florida,27.8932018,27.8546893,-82.6126029,-82.6794752,27.875225738373096,-82.64328811081772,1200.2,1995,89.22487223168655,95.22673031026252,31215,48883,37202,45442,362548,9756328.66934204,18540798.50303348,12675788.412188731,16044947.133795144,132885316.914099,14
33730.0,Florida,27.7735321,27.7728376,-82.6755786,-82.6758598,27.77318485,-82.6757192,1200.2,2,100.0,100.0,0,0,0,0,4345,0.0,0.0,0.0,0.0,1631049.7323730467,0
33744.0,Florida,27.8133711,27.8070998,-82.771961,-82.7830173,27.810013823684216,-82.77688798157902,1200.2,38,100.0,100.0,484,1153,1536,2189,20548,152509.44499511717,438651.0458618165,506999.4511291504,800229.5395263672,7466231.563659668,1
33755.0,Florida,27.9972579,27.9609255,-82.7549834,-82.8033982,27.98062914090856,-82.77989496498584,1200.2,2223,30.73253833049404,82.15077605321507,12947,19855,13432,18270,116032,4118541.675860595,7323847.327795411,4570732.502874753,6289677.1325012185,41811374.634545915,20
33756.0,Florida,27.9654638,27.9172515,-82.7596757,-82.8267614,27.944221966395784,-82.78540061166157,1200.2,8527,98.74669538823069,84.5513138324244,62477,98722,67175,89833,362741,19996154.711908,36436069.3561096,22890734.060553,31076750.202923518,130206171.175372,153
33759.0,Florida,28.0123159,27.9554215,-82.6944842,-82.7293667,27.979813852804927,-82.71632901916412,1200.2,4095,89.3637048192771,86.26500947967138,32680,64414,41325,55267,216438,10294449.740631104,23846252.92307128,13933621.586303689,18880838.10450441,78034996.85397339,156
33760.0,Florida,27.9363789,27.8709161,-82.7007571,-82.7298883,27.91353730349735,-82.7155263735647,1200.2,3406,98.74577906415824,83.19491939423547,22687,45256,28180,40287,409427,7136120.247839361,16639353.546795668,9458783.05820923,13972527.193420405,149498561.39978635,78
33761.0,Florida,28.0498535,28.0097163,-82.697974,-82.7465772,28.032086809654547,-82.7264263732726,1200.2,4826,79.95064774830351,93.09413580246914,44874,89695,69503,85357,165992,14016948.44275512,32674758.589617997,23120595.63345336,29110107.63858029,59449796.82125233,292
33762.0,Florida,27.9223705,27.8649103,-82.6588418,-82.7073138,27.889140952779805,-82.6848260117773,1200.2,2530,98.7198244330651,93.73842163764357,27420,47935,33912,33524,487837,8611057.443115233,18044829.968719445,11726642.779528812,11623691.180975337,178723562.24448252,69
33763.0,Florida,28.0338078,27.9901585,-82.7215844,-82.7628799,28.00348909632204,-82.74809279255446,1200.2,3874,98.00403677954698,88.64988558352401,33187,55389,37366,50350,190333,10466482.79713134,20462581.200714115,12535656.981274392,17422161.394494597,68526068.23035268,55
33764.0,Florida,27.9603921,27.869898,-82.7046153,-82.7623668,27.935342012635157,-82.74184916945937,1200.2,6947,87.9391891891892,88.96145473171981,49540,78800,59450,72487,352017,15770424.469824228,29090888.32904664,20283721.58181765,25105649.423474144,126824879.0100648,252
33765.0,Florida,27.9934906,27.9570629,-82.728687,-82.7647161,27.97399414497583,-82.747093987713,1200.2,3465,97.0745357415416,90.80188679245283,30212,47704,33216,43599,337316,9541568.416931154,17753503.79191896,11257902.109484868,15076854.968762225,122576534.50532252,98
33767.0,Florida,28.0325153,27.9352257,-82.810387,-82.8399548,27.98103589898712,-82.82374978761516,1200.2,742,37.24677716390424,91.71817058096416,5952,13640,8387,8120,44037,1903639.7308410648,5088140.370227047,2930409.3740539537,2830635.073840332,15958386.972076412,5
33770.0,Florida,27.933126,27.8994373,-82.7544191,-82.8346525,27.91579832583034,-82.80252851870165,1200.2,6758,93.69285962272883,83.47332015810275,51104,70381,47536,56329,270517,16606179.635253916,26248114.55835568,16365969.25196532,19488221.727111828,97643094.86426383,178
33771.0,Florida,27.9701037,27.8869793,-82.7234392,-82.7876498,27.90661103356984,-82.75661077980547,1200.2,6132,95.2305873078439,84.60264900662251,45808,73739,45130,62640,409176,14489711.980285645,27697560.451916493,15376072.257733138,21966568.872552488,149134742.7600708,49
33772.0,Florida,27.8651223,27.8193348,-82.7785844,-82.8190166,27.843573285022508,-82.7963076774662,1200.2,7765,95.22522522522524,91.8282876064333,73734,96235,56635,68056,227608,23827588.82291259,36217597.284332335,19569299.111688223,23924464.1196838,82443289.59717998,199
33773.0,Florida,27.8943316,27.8656025,-82.7188233,-82.7868845,27.881263571959405,-82.75902975349393,1200.2,6412,93.69689283449587,86.78938819707633,40129,61982,43541,63383,479339,12724598.903912349,23327657.376306143,14867726.427667256,22298514.19525145,176012585.4267453,161
33774.0,Florida,27.9035276,27.8654322,-82.8063875,-82.8486269,27.88275899390831,-82.82746204362101,1200.2,5740,97.9020979020979,91.11111111111111,50917,72761,53241,69613,196325,16367895.824591126,27607946.219238278,18416121.64138185,24519958.209161375,71734820.76935418,202
33776.0,Florida,27.8655196,27.8356807,-82.8118578,-82.8456774,27.853423296362216,-82.82770794258894,1200.2,4872,99.84520123839009,94.4186046511628,43849,68128,38714,48806,124892,14167125.128637712,25395575.32810057,13281753.217535416,17112050.90240481,45525728.76263424,234
33777.0,Florida,27.8753084,27.8228909,-82.7295511,-82.778258,27.852941575982403,-82.75920798013196,1200.2,5805,99.46557686262179,91.73514538558788,45333,74147,52764,59051,276185,14477902.693298332,27594807.56400145,17975271.17081909,20493033.339831576,100675123.75437008,169
33778.0,Florida,27.9090839,27.8620628,-82.7778789,-82.8149335,27.882486889285094,-82.7952601854291,1200.2,4645,89.30216686572257,88.74665647688192,36577,51976,32921,43427,149952,11668015.544732671,19423955.168872066,11276762.815411383,15175906.048052968,54402139.41638177,103
33781.0,Florida,27.8531928,27.8248293,-82.6785314,-82.7514482,27.83981741507252,-82.71158982068448,1200.2,8592,95.83846810124184,84.98516320474778,58102,79236,48831,70408,447958,18648968.523541227,29566625.589190677,16605703.220422326,24621617.438537583,163230188.0960388,89
33782.0,Florida,27.8801125,27.8452281,-82.6720985,-82.7452636,27.86084703563965,-82.71025203760519,1200.2,7514,94.0918791418623,89.69798257132625,60306,84649,57707,80338,246739,19477377.287347455,31803271.852789383,19733510.737756375,28257550.49980471,89740670.79486671,100
33785.0,Florida,27.90966,27.8371686,-82.835189,-82.8511366,27.887437527392976,-82.84546288980546,1200.2,2330,99.10505836575875,91.48017275225759,22736,30102,21411,24115,78602,7274253.7267761165,11637198.641479492,7487470.627380372,8565978.369110102,29019243.296624776,28
33786.0,Florida,27.9362329,27.9099115,-82.8318749,-82.8470239,27.923942107034637,-82.84096936158008,1200.2,909,100.0,98.37662337662336,11595,15187,11818,12105,22915,3729686.551873782,5883409.587310794,4175562.0788330096,4275873.873724365,8432260.157067874,35
33801.0,Florida,28.0731943,28.0098473,-81.8559238,-81.9579565,28.039515461389144,-81.91535906472859,1146.65,8523,93.18307267709292,84.14453549215125,72762,103913,61979,95075,433778,22258492.631310984,37210317.0120422,20582740.159112524,31529770.068597388,152500339.43102378,35
33803.0,Florida,28.0358127,27.9888877,-81.8613115,-82.0143379,28.014075713059317,-81.9520636184125,1146.65,8211,85.62677556818181,85.13219284603421,80867,128609,84739,110606,364889,24729446.144512918,45940364.19767462,27815797.161566224,36444666.18316648,128158419.83445476,92
33805.0,Florida,28.1443894,28.0530237,-81.8756411,-82.009973,28.07737281437891,-81.95306675151113,1146.65,5954,92.2380508587405,85.94110854503462,56256,83235,60636,81310,324317,17124336.710784927,29897930.423504647,20172818.416296378,26954671.07608641,114540917.61114502,54
33809.0,Florida,28.2422694,28.0815396,-81.8606288,-82.0065873,28.13575936245383,-81.94821602305093,1146.65,8261,90.42627533193571,91.2011481563259,97810,152231,98807,132842,139457,29532216.365966827,54799686.44301765,32609656.21865848,43970145.46087034,49201327.16157833,387
33810.0,Florida,28.2168246,28.0377077,-81.9740319,-82.079589,28.116032863142788,-82.00462050963674,1146.65,12502,92.40016027781488,90.35848511130384,122161,211503,165422,219504,158522,37395726.63433847,76597785.91291526,54581799.50534645,72900693.9131221,55818576.414092965,312
33811.0,Florida,28.032224,27.9384692,-81.9711772,-82.0555116,27.967537433499167,-82.00639187806668,1146.65,7935,98.81288863764838,90.78947368421052,89342,138107,101673,125961,319715,26989375.09325559,50035451.27236326,33462143.80871583,41936979.43441159,113895235.66647343,181
33812.0,Florida,27.9984409,27.9531624,-81.8667842,-81.9235138,27.966291684950967,-81.89879469041962,1146.65,4379,97.22396159465664,94.01030485186777,48627,91353,48592,74351,35624,14685863.696411164,33533261.564721648,16073474.608740252,24692944.31436156,12615025.41874999,236
33813.0,Florida,27.9955716,27.9274921,-81.8678083,-81.975896,27.963351627875465,-81.9392709081374,1146.65,12100,97.70114942528735,94.27347097779507,139297,258123,173200,240385,185787,41938671.648071274,93111750.6870544,56957626.37473146,79523944.34078375,65355760.945751965,484
33815.0,Florida,28.0582594,28.0260759,-81.9573811,-82.0554646,28.04016236481423,-81.98749689311094,1146.65,4049,83.68957579743505,79.54813359528487,29383,42792,33649,38827,298911,9008513.34066162,15382567.735272242,11345160.064758312,12958573.164978037,106338974.18630956,8
33823.0,Florida,28.155975,28.0123939,-81.7556501,-81.8756183,28.078207328633688,-81.80468940999427,1146.65,5577,55.32378319510765,84.44881889763779,49782,77392,52889,73783,140991,15276787.242297333,27956517.120983876,17540232.850115955,24336777.789996296,49732145.40173325,96
33825.0,Florida,27.6471017,27.537742,-81.4229835,-81.5629312,27.592461745270292,-81.50239011924205,1146.65,4423,74.52996474735603,87.16988569176192,48326,63920,33143,46984,133769,15004104.942877203,23402990.503735352,11190365.682800302,15932821.487316882,47596254.960492045,11
33827.0,Florida,27.8464608,27.8213439,-81.5053936,-81.5377227,27.838531960526307,-81.53010782236858,1146.65,24,19.078947368421048,82.75862068965517,456,374,277,432,1764,140341.07222900388,137673.4151916504,91474.17503662109,156274.23434448242,620975.3752624511,0
33830.0,Florida,27.9714032,27.8175927,-81.6507356,-81.9735739,27.901804269372235,-81.822653379441,1146.65,7164,84.63988492756602,86.96285506190824,66344,107407,59591,99000,281612,20179013.02185068,38623521.65119029,19863776.99136963,32928923.71333011,99597834.14284688,69
33837.0,Florida,28.2508443,28.1204109,-81.5417086,-81.6605673,28.19941874125057,-81.61368533102107,1146.65,9265,92.26270805218172,90.34617259873232,44949,150651,117809,144188,131655,13552918.92437746,55035475.34357896,38888359.672070295,47429172.808367975,46347219.13768922,340
33838.0,Florida,28.0440529,27.9939853,-81.5855291,-81.6396079,28.020790680011224,-81.6183968744525,1146.65,1437,88.88265019651881,90.77700568540746,12994,19428,16178,20927,49010,3978130.1530334447,7138909.059448248,5382363.033776861,7016054.781140128,17348096.44963379,3
33839.0,Florida,27.994747,27.956915,-81.7332962,-81.77114,27.976879958644872,-81.7541438431465,1146.65,1192,99.45482866043612,93.3437744714174,14264,19838,13338,17192,25069,4427113.399731451,7223804.36408081,4351428.405609131,5862766.092401119,8845066.940374762,5
33843.0,Florida,27.8139699,27.7091379,-81.3296703,-81.5991809,27.74559782969247,-81.53734982200413,1146.65,987,63.838812301166485,81.97674418604652,9007,11613,9893,14682,54363,2808386.110198975,4282568.013861082,3376049.5573669435,5036663.429956052,19541844.191687007,0
33844.0,Florida,28.1837151,27.9641337,-81.449507,-81.7184397,28.108795309161767,-81.6249287260416,1146.65,8556,88.83649311904533,92.6876828079298,92534,122073,96154,123438,249389,28767162.89990848,44883566.483581565,31875750.829113837,41304798.72528084,88397731.4903871,56
33846.0,Florida,27.963248,27.9603171,-81.8786987,-81.8831998,27.961645304615377,-81.88101661846162,1146.65,48,98.46153846153847,75.0,350,473,324,407,228,106945.08096313477,166917.13217773437,102224.07658081054,138075.12620849613,76175.30373535155,0
33848.0,Florida,28.2640905,28.2603425,-81.5054847,-81.5091078,28.261989241818178,-81.5068914309091,1153.45,37,100.0,67.27272727272727,147,406,256,320,372,45065.51125488281,145699.38735351563,85604.61427612304,102464.23250122071,127815.29293212888,0
33849.0,Florida,28.221387,28.1235194,-82.0223645,-82.0458004,28.19312297058823,-82.03243328627453,1146.65,0,3.92156862745098,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
33850.0,Florida,28.1604725,28.0670571,-81.6885108,-81.7768437,28.09438413453176,-81.72779386463213,1146.65,2168,98.74581939799332,91.7866215071973,21209,32018,25711,33038,44964,6530628.262982188,11627856.361828612,8568018.753955081,11079045.393682858,15807359.2362488,18
33852.0,Florida,27.3512084,27.2045512,-81.2674986,-81.4661974,27.28329639399005,-81.36338609818645,1146.65,8,0.3200568990042674,88.88888888888889,92,145,62,45,0,28137.36759033203,54108.03091430663,20516.02645263672,14574.528942871091,0.0,0
33853.0,Florida,27.9384908,27.8735577,-81.5531131,-81.6117812,27.902997266516035,-81.58062275252672,1146.65,4416,99.2810188989318,91.37181874612041,47643,63982,39386,55056,179980,14858138.90340576,23507829.231677253,13159261.465368656,18523186.90997928,63898312.102349855,26
33859.0,Florida,27.9935005,27.8182414,-81.5756018,-81.6642471,27.92587527628088,-81.61980480539498,1146.65,2872,97.95057263411692,88.36923076923075,33600,49157,42491,48199,102969,10194753.928247064,18146563.352813706,14266484.870819082,16292474.4412842,36638994.94116824,17
33860.0,Florida,27.9381725,27.7239674,-81.8631998,-82.0550789,27.912313615338697,-82.00078577476147,1146.65,5966,84.4579997458381,89.76828167318686,65188,99806,71629,87458,170620,19801040.370043967,36152631.676525995,23780768.089984085,29222455.408673007,60391800.43153075,73
33868.0,Florida,28.3277958,28.1232254,-81.7365984,-81.9062224,28.179390842744304,-81.8310353182272,1146.65,824,28.086600351082502,85.83333333333333,8636,10517,6878,10038,14011,2688150.028308106,3844810.841674807,2303121.2924194336,3368408.6282531745,4926274.357342527,8
33870.0,Florida,27.5509792,27.4395248,-81.2567231,-81.5144673,27.50001975807403,-81.45983665535117,1146.65,7159,85.13456686291,88.4045443319338,71226,92146,70078,85455,279968,22138879.200775165,33622851.83522342,23658083.20893552,28850694.668096904,99646940.29345688,24
33872.0,Florida,27.5512259,27.4705411,-81.4765251,-81.5429729,27.51194759438116,-81.50716101944599,1146.65,3195,85.96582081822889,96.23493975903612,30724,42675,35930,43230,64338,9474250.89263916,15633065.075573718,12166633.868859874,14462691.552227791,22792790.61136477,14
33875.0,Florida,27.4712299,27.3746855,-81.4140867,-81.5635953,27.424948193731176,-81.4518734620253,1146.65,797,63.89391199517782,75.18867924528301,5280,8325,7043,9380,11059,1612383.5521423337,3060021.998626709,2395128.83602295,3123465.3323852546,3896288.977465818,5
33876.0,Florida,27.4855583,27.3879237,-81.306695,-81.4308273,27.438111020853643,-81.37887088908553,1146.65,893,67.5,80.66847335140018,9929,11700,9295,11045,27042,3079493.684075928,4312838.981683351,3106046.0332580595,3744143.2824584967,9635478.551580807,4
33880.0,Florida,28.0843919,27.9269867,-81.6538275,-81.8430357,27.999966313469976,-81.75631556914355,1146.65,8824,71.86676427525622,89.88489355200163,86930,114524,87203,114582,316773,26649873.824115016,41466945.5882508,29301175.054907177,38422368.60645136,111583296.70232569,50
33881.0,Florida,28.1062,28.0180504,-81.6240798,-81.7797061,28.05034265113396,-81.71894894373892,1146.65,10778,95.98250445488418,90.9535864978903,86319,144240,102799,127875,381156,26520190.353515647,52303947.06221325,34355439.70173337,42566744.51326887,134191148.03306311,53
33884.0,Florida,28.0339558,27.9357961,-81.6314159,-81.7305603,27.988574914322463,-81.67480320985555,1146.65,11238,96.24709398870807,96.94616977225672,139743,235438,174082,214280,154405,42334491.47574474,85951518.32652017,57769891.53470453,71203951.51498406,54284758.23826911,223
33896.0,Florida,28.273751,28.2243654,-81.5098153,-81.6580854,28.252765839843416,-81.60945780526303,1147.8299416115235,4406,99.84775989560679,95.9703768242213,26961,74443,55361,80103,30133,7949588.73087771,27248622.280017093,18148268.326434325,26315024.183709685,10528684.624645997,312
33897.0,Florida,28.3469038,28.1616946,-81.591579,-81.6987263,28.30559164537056,-81.66908832184171,1146.8410093450514,9670,98.64430608555936,98.44243102921713,45791,166998,124669,159342,115195,13822883.865521245,61113774.08646228,40641755.866168216,52253281.024639845,40318633.646813855,213
33898.0,Florida,28.0131844,27.770526,-81.1952674,-81.6000589,27.93459466940244,-81.5224864682866,1146.65,2624,77.90726506322835,83.5136855506047,25726,36725,26852,32204,49593,7912823.623498538,13414488.974737538,8954470.661071798,10772381.64557495,17402260.960516363,14
33901.0,Florida,26.6495916,26.5970938,-81.8557744,-81.8944294,26.618513008204175,-81.87451936587658,1209.55,5639,97.18930416286841,88.15069563858057,37650,68898,45561,55546,478362,11873948.78527222,25108196.712542705,15449519.569061255,18982930.551031463,170202100.82576308,57
33903.0,Florida,26.7571048,26.6288568,-81.8770138,-81.9400765,26.692588771393705,-81.91139792159552,1209.55,8162,84.95541999061473,90.16791869200176,58994,92617,70264,87255,332048,18750851.58244633,34636348.362994306,24012394.88150028,30380175.42528076,118822365.1788085,189
33904.0,Florida,26.6076279,26.5408737,-81.9139411,-81.9746284,26.579931822211684,-81.9524261437933,1209.55,14666,99.95256809865836,99.42376788014371,195799,251638,191542,241903,319603,62989612.02415153,97031925.86014377,66896134.13076172,85700530.99016766,117368950.12340096,1926
33905.0,Florida,26.7238759,26.6098519,-81.6800984,-81.8316153,26.67819802374403,-81.77114777437401,1209.55,10927,90.62545243955408,87.2833293394041,77132,146306,122880,143732,393346,24290643.26978761,54314095.44840693,42020510.46237796,49081749.54154659,140690710.93463737,224
